数据主题,类型,名称,字段名,描述,可过滤,可排序,过滤可选值数量,排除维度数量,排除指标数量,备注
QUERY_DATA,指标,激活后五日付费金额,attribution_game_in_app_ltv_6days,所选时间范围内的激活用户，激活后五天内在APP内的付费金额总和。,,,,0,0,
QUERY_DATA,指标,激活后六日付费金额,attribution_game_in_app_ltv_7days,所选时间范围内的激活用户，激活后六天内在APP内的付费金额总和。该指标隔日产出，并做了模糊化处理。,,,,0,0,
QUERY_DATA,指标,激活后七日付费金额,attribution_game_in_app_ltv_8days,所选时间范围内的激活用户，激活后七天内在APP内的付费金额总和。该指标隔日产出，并做了模糊化处理。,,,,0,0,
QUERY_DATA,指标,当日付费ROI,attribution_game_in_app_roi_1day,所选时间范围内的激活用户在激活当日的付费ROI，计算公式是：当日付费金额/所选时间的消耗。,,,,0,0,
QUERY_DATA,指标,激活后一日付费ROI,attribution_game_in_app_roi_2days,所选时间范围内的激活用户在激活后一日内的所有付费ROI，计算公式是：激活后一日付费金额/所选时间的消耗。该指标隔日产出，并做了模糊化处理。,,,,0,0,
QUERY_DATA,指标,激活后二日付费ROI,attribution_game_in_app_roi_3days,所选时间范围内的激活用户在激活后二日内的所有付费ROI，计算公式是：激活后二日付费金额/所选时间的消耗。,,,,0,0,
QUERY_DATA,指标,激活后三日付费ROI,attribution_game_in_app_roi_4days,所选时间范围内的激活用户在激活后三日内的所有付费ROI，计算公式是：激活后三日付费金额/所选时间的消耗。,,,,0,0,
QUERY_DATA,指标,激活后四日付费ROI,attribution_game_in_app_roi_5days,所选时间范围内的激活用户在激活后四日内的所有付费ROI，计算公式是：激活后四日付费金额/所选时间的消耗。,,,,0,0,
QUERY_DATA,指标,激活后五日付费ROI,attribution_game_in_app_roi_6days,所选时间范围内的激活用户在激活后五日内的所有付费ROI，计算公式是：激活后五日付费金额/所选时间的消耗。,,,,0,0,
QUERY_DATA,指标,激活后六日付费ROI,attribution_game_in_app_roi_7days,所选时间范围内的激活用户在激活后六日内的所有付费ROI，计算公式是：激活后六日付费金额/所选时间的消耗。,,,,0,0,
QUERY_DATA,指标,激活后七日付费ROI,attribution_game_in_app_roi_8days,所选时间范围内的激活用户在激活后七日内的整体付费ROI，计算公式是：激活后七日付费金额/所选时间的消耗。,,,,0,0,
QUERY_DATA,指标,计费当日激活且首次付费数,attribution_day_active_pay_count,单元计费当日激活且首次付费的次数,,,,0,0,
QUERY_DATA,指标,计费当日激活且首次付费成本,attribution_day_active_pay_cost,消耗/计费当日激活且首次付费数,,,,0,0,
QUERY_DATA,指标,计费当日激活且首次付费率,attribution_day_active_pay_rate,计费当日激活且首次付费数/激活数,,,,0,0,
QUERY_DATA,指标,激活当日首次付费数,active_pay_intra_day_count,当日发生激活且首次付费的次数,,,,0,0,
QUERY_DATA,指标,激活当日首次付费成本,active_pay_intra_day_cost,消耗/激活当日首次付费数,,,,0,0,
QUERY_DATA,指标,激活当日首次付费率,active_pay_intra_day_rate,激活当日首次付费数/激活数,,,,0,0,
QUERY_DATA,指标,激活后24h首次付费数,attribution_active_pay_intra_one_day_count,激活事件发生后24小时首次付费数，归因到激活时间,,,,0,0,
QUERY_DATA,指标,激活后24h首次付费成本,attribution_active_pay_intra_one_day_cost,消耗/激活后24小时首次付费数,,,,0,0,
QUERY_DATA,指标,激活后24h首次付费率,attribution_active_pay_intra_one_day_rate,激活后24小时首次付费数/激活数,,,,0,0,
QUERY_DATA,指标,激活后24h付费金额,attribution_active_pay_intra_one_day_amount,激活24小时内app付费金额,,,,0,0,
QUERY_DATA,指标,激活后24h付费ROI,attribution_active_pay_intra_one_day_roi,激活24小时内的付费金额/消耗,,,,0,0,
QUERY_DATA,指标,激活后七日首次付费数,attribution_active_pay_7d_count,所选时间范围内的激活用户，激活后七天内的首次付费数，归因到激活时间。,,,,0,0,
QUERY_DATA,指标,激活后七日首次付费成本,attribution_active_pay_7d_cost,"所选时间范围内激活用户在激活后七天内产生首次付费的成本。 
激活后七日首次付费成本 = 所选时间内总消耗 / 所选时间内激活用户在激活后七天内的首次付费数",,,,0,0,
QUERY_DATA,指标,激活后七日首次付费率,attribution_active_pay_7d_rate,"所选时间范围内激活用户在激活后七天内产生首次付费的概率。 
激活后七日首次付费率 = 所选时间内激活用户在激活后七天内的首次付费数 / 所选时间内激活数",,,,0,0,
QUERY_DATA,指标,完件数,loan_completion,互联网金融-贷款行业中，用户成功提交贷款额度申请的行为,,,,0,0,
QUERY_DATA,指标,完件成本,loan_completion_cost,计算方式：总花费／完件数。当天数据可能会有波动，次日早8点后稳定。,,,,0,0,
QUERY_DATA,指标,完件率,loan_completion_rate,计算方式：完件数／注册数,,,,0,0,
QUERY_DATA,指标,授信数,loan_credit,互联网金融-贷款行业中，用户提交贷款额度申请后，客户审批通过，给予用户可贷款的额度,,,,0,0,
QUERY_DATA,指标,授信成本,loan_credit_cost,计算方式：总花费／授信数。当天数据可能会有波动，次日早8点后稳定。,,,,0,0,
QUERY_DATA,指标,授信率,loan_credit_rate,计算方式：授信数／完件数,,,,0,0,
QUERY_DATA,指标,预授信数,pre_loan_credit,互联网金融-贷款行业中，用户提交一部分个人信息后，客户初步审批通过，并引导用户进行更加详细的信息填写以完成最终授信,,,,0,0,
QUERY_DATA,指标,预授信成本,pre_loan_credit_cost,计算方式：总花费／预授信数。当天数据可能会有波动，次日早8点后稳定。,,,,0,0,
QUERY_DATA,指标,保险支付ROI,insurance_lt_roi,所选时间范围内的保险支付ROI，计算公式：保费金额*经验系数/消耗。该指标暂时只支持深度转化目标是保险ROI出价的计划。,,,,0,0,
QUERY_DATA,指标,放款数,loan,互联网金融-贷款行业中，用户的贷款申请通过审批并发放到用户,,,,0,0,
QUERY_DATA,指标,放款成本,loan_cost,计算方式：总花费/放款数。当天数据可能会有波动，次日早8点后稳定,,,,0,0,
QUERY_DATA,指标,放款率,loan_rate,计算方式：放款数/授信数,,,,0,0,
QUERY_DATA,指标,保险支付数,premium_payment_count,用户完成保险支付的总次数,,,,0,0,
QUERY_DATA,指标,保险支付成本,premium_payment_cost,总花费/保险支付总次数,,,,0,0,
QUERY_DATA,指标,银行卡信息填写完成数,bankcard_information_count,留下银行卡信息的用户人数,,,,0,0,
QUERY_DATA,指标,补充个人信息填写完成数,personal_information_count,完成个人信息补充的用户人数,,,,0,0,
QUERY_DATA,指标,用户活体认证信息上传完成数,certification_information_count,完成活体认证的用户人数,,,,0,0,
QUERY_DATA,指标,开户数,open_account_count,成功开户的用户人数,,,,0,0,
QUERY_DATA,指标,到课数,first_class_count,财商课体验课出席第一次课的用户人数,,,,0,0,
QUERY_DATA,指标,二次课到课数,second_class_count,财商课体验课出席第二次课的用户人数,,,,0,0,
QUERY_DATA,指标,微信取关数,unfollow_in_wechat_count,取消客户企业号和个人号关注的用户数（金融行业）,,,,0,0,
QUERY_DATA,指标,微信内付费数,in_wechat_pay_count,用户添加微信成功（金融行业）,,,,0,0,
QUERY_DATA,指标,企业微信用户首次消息数(计费时间),attribution_work_wechat_dialog_count,所选时间范围内的微信用户首次消息数之和。计费时间是指：在行为发生（或回传）后，将对应的行为回记到过去30天内的扣费（消耗产生）时间上。,,,,0,0,
QUERY_DATA,指标,次级授信数,low_loan_credit_count,低质量用户的授信,,,,0,0,
QUERY_DATA,指标,高价值授信数,high_loan_credit_count,高质量用户的授信,,,,0,0,
QUERY_DATA,指标,M2内退保数,withdraw_m2_count,在保险M2期内退保的用户数,,,,0,0,
QUERY_DATA,指标,播放量,total_play,播放时间大于0S的数量，在某些蜂窝网络环境下，需要您手动点击开始才会开始播放，因此有时播放数小于展示数。,,,,0,0,
QUERY_DATA,指标,3秒播放数,play_duration_3s,单元播放时间大于等于3秒的数量，如果视频总时长不足3秒，则记录播放完成的次数。,,,,0,0,
QUERY_DATA,指标,评论量,dy_comment,用户在评论区对单元创意输入评论并点击提交的次数，仅限有评论区的APP（西瓜目前没有评论区）,,,,0,0,
QUERY_DATA,指标,点赞数,dy_like,单元被用户点赞的数量,,,,0,0,
QUERY_DATA,指标,分享量,dy_share,用户把单元分享到其他社交媒体的次数，成功完成一次分享行为记一次分享数,,,,0,0,
VIDEO_DUARATION_DATA,维度,素材ID,material_id,素材的ID,是,是,,0,0,
VIDEO_DUARATION_DATA,维度,播放秒数,duration,视频播放到第几秒,否,是,,0,0,
VIDEO_DUARATION_DATA,指标,点击数,click_cnt,当用户点击单元素材时，触发点击事件，该事件被认为是一次有效的单元点击。,,,,0,0,
VIDEO_DUARATION_DATA,指标,点赞数,dy_like,单元被用户点赞的数量,,,,0,0,
VIDEO_DUARATION_DATA,指标,评论量,dy_comment,用户在评论区对单元创意输入评论并点击提交的次数，仅限有评论区的APP（西瓜目前没有评论区）,,,,0,0,
VIDEO_DUARATION_DATA,指标,粉丝量,dy_follow,单元被受众新增关注的数量，目前抖音、头条号外、微头条、抖音火山版可新增关注,,,,0,0,
VIDEO_DUARATION_DATA,指标,分享量,dy_share,用户把单元分享到其他社交媒体的次数，成功完成一次分享行为记一次分享数,,,,0,0,
VIDEO_DUARATION_DATA,指标,举报数,report_cnt,用户认为单元质量较差而点击举报的行为数量。,,,,0,0,
VIDEO_DUARATION_DATA,指标,用户流失数,user_lose_cnt,在某一时刻中断视频播放的用户数。但若视频中断是因为用户点击单元进入了落地页/抖音主页/直播间，则不记为流失数。,,,,0,0,
VIDEO_DUARATION_DATA,指标,不感兴趣数,dislike_cnt,用户点击对单元不感兴趣的反馈的行为数量。,,,,0,0,
